sleep_hours,steps,alcohol,social_mins,work_stress,nutrition_score,happy_score,energetic_score,engaged_score,happy_prob,energetic_prob,engaged_prob,predicted_emotion
7.496714153011233,5185.806323415334,0,86.94595684267085,5.65800965132326,2.6654959681946115,9.078846759168144,8.52224361554026,9.039961304766408,0.3944752077757045,0.22609452182712864,0.379430270397167,Happy
6.361735698828816,5633.400644335617,5,67.59115860804638,5.474945625292115,2.9052017960002257,6.939713596501383,5.436472050909088,5.876819940456588,0.6378109186149398,0.14185427922020338,0.220334802164857,Happy
7.447688538100692,5283.142726745828,2,83.49522058515348,5.546653751641157,6.971935006483398,11.760859954809636,9.175341902058085,8.713925752537111,0.8905818885122089,0.0671116065979135,0.042306504889877646,Happy
7.923029856408025,6132.501656335344,6,83.85064412153514,3.962310594078896,8.933629221859652,10.890980845058543,9.016390915641628,11.577611578270986,0.31842800060327214,0.04885254435945348,0.6327194550372743,Engaged
6.565846625276664,7436.614237754296,2,141.8733597921916,4.686060246546874,8.871161426441493,12.96926632589684,12.571020311533749,13.743604226579746,0.26037243964401485,0.17483926249745863,0.5647882978585266,Engaged
6.765863043050819,5074.749411430555,0,62.52155008957715,1.3569266314577368,6.015018005078654,12.851597932440704,11.055106968970419,10.519971214957069,0.7917546355551787,0.13133621693585276,0.07690914750896861,Happy
8.579212815507391,7200.984597322097,0,105.12124214439143,2.957328409116019,8.005394380457837,12.457740508327808,15.040800413197191,12.413551612709183,0.06581391488219783,0.8712170945044113,0.06296899061339088,Energetic
7.2674347291529084,5061.993513183735,5,79.65752102875351,5.747016211204335,6.264683394229697,8.969118190530814,7.6733722255719865,8.663790670962003,0.49737000343826154,0.13612699786961507,0.36650299869212344,Happy
6.530525614065048,4982.847345003739,0,107.49902412076177,4.5063161756924925,6.79444370555369,12.32269247689819,10.099671101460741,8.57411938863345,0.8835227387538518,0.09566912782176795,0.0208081334243804,Happy
7.542560043585965,6982.313542011856,0,84.4544722260506,7.397065614750277,6.153744488414351,11.059707692027537,11.921794222727128,11.18265334795948,0.22227558740387834,0.526370073632593,0.25135433896352866,Energetic
6.136582307187537,7106.32365360914,4,143.30767186668845,2.6047976660866765,7.892622565048487,12.726948701421385,10.719805578068476,13.630922990821967,0.27748720648894293,0.0372865139893747,0.6852262795216824,Engaged
6.5342702464297435,7021.691924115185,0,88.2120764888534,7.155097272491206,7.847241208186575,9.841727226645821,11.913846559555743,10.024112581667417,0.09860267364041424,0.7830665689393003,0.11833075742028537,Energetic
7.141962271566035,4421.043110138231,1,93.03691023381069,3.8214299418593924,6.8317747490166365,10.643553885466076,9.979462011452657,9.741241193367689,0.520732647309413,0.2680423212283987,0.21122503146218827,Happy
5.086719755342202,5440.858826313539,0,125.66410943751305,3.7638690206032077,4.323414473798175,11.016487002588676,7.276539081926194,9.66853667401866,0.7791029000275939,0.01850785448885635,0.2023892454835499,Happy
4.975082167486968,6987.586310403985,3,79.21759353459001,3.764212704687626,7.739401657270177,9.211971335126123,10.137599794485238,9.370313992518675,0.2129915824927382,0.5374743863017233,0.24953403120553844,Energetic
5.7377124707590275,6049.850208676674,7,120.95709847097942,3.513259631228121,6.92822057526245,10.500173482605186,7.1868624874921,13.836512724879382,0.03430248411322941,0.0012484549909192212,0.9644490608958514,Engaged
5.987168879665576,4711.568584563043,0,125.81221220622321,6.251263187937428,6.777285120471963,11.457673556647372,8.309258806428122,11.780880047718014,0.4124611591742122,0.017702879173921278,0.5698359616518665,Engaged
7.314247332595274,6549.98152695053,0,73.3648035183682,3.888016629233088,0.8220482373783163,8.868585332587166,9.330743376498308,7.278638125061315,0.3582389974334862,0.5687030390589951,0.0730579635075187,Energetic
6.091975924478789,5142.231289210235,0,114.15595544382164,1.284832447119793,3.3851263151553193,11.66065443135627,9.013456752125183,12.221475192635152,0.3542381733972513,0.0250975897059899,0.6206642368967589,Engaged
4.987696298664709,8153.429818070655,6,61.203831314820796,5.607828209998527,7.985766369319809,6.491569921790301,9.640207521926285,8.602305485334371,0.03071384774848962,0.715764512534473,0.25352163971703734,Energetic
8.465648768921554,7853.80975490191,0,96.30716303998054,5.6981568476420605,9.64358740099275,11.889615505473422,13.412028773094283,12.384980529719927,0.1384203802563272,0.6344183254352227,0.22716129430845025,Energetic
6.774223699513464,6724.91691162668,0,70.33268011627729,4.7637055159529895,5.281529315476538,8.17779200624736,10.566107231034879,9.945949255182875,0.05632163162214976,0.6136310837558153,0.33004728462203486,Energetic
6.867528204687924,7633.208045723728,2,87.97359187565937,5.096297543530597,6.54931542389487,10.230475998774837,11.61130950071568,11.520598132460814,0.11612451121222964,0.46196839974128096,0.42190708904648955,Energetic
5.575251813786544,6077.749620148057,0,110.56983302086326,4.921287050262977,2.4635560710875315,9.782756853443463,7.455233951190921,10.155249763674519,0.39232837235486534,0.038266554784181096,0.5694050728609535,Engaged
6.355617275474818,6918.524993250019,1,123.77868219583488,6.387000969343426,6.059768508746408,9.892028906862087,11.278645672678712,12.210394784714468,0.06596154036407127,0.26393124041214433,0.6701072192237844,Engaged
6.710922589709866,7773.26435436249,4,19.981976528215228,7.895020892643526,6.4731325032188,5.6033732304205754,8.345576247108408,7.138952932355437,0.047247462777032345,0.7333345218233716,0.21941801539959607,Energetic
5.649006422577697,6294.598418153175,2,63.84030929672947,2.6592109975405185,5.574320619784409,9.774498276671409,10.744884618029522,8.933040438077425,0.24569750372857668,0.6483868188993789,0.10591567737204433,Energetic
7.175698018345671,5693.77539418286,2,130.68879584392758,8.769452831877535,8.494192912667476,9.968968743906476,8.233915737254632,10.707787951607733,0.30582414928655527,0.0539445816891019,0.6402312690243428,Engaged
6.399361310081195,3954.453650187461,0,90.00396719992229,7.778511499080205,6.55263378954024,10.319452549054175,7.301696201958454,8.827788402645748,0.7849855816439243,0.03839429969705672,0.17662011865901892,Happy
6.508306250206723,5900.239769134208,2,89.04874829563128,4.426157513644689,5.604621931682902,8.920740260854313,7.868720233446211,10.063955487219033,0.22291228976068939,0.07784801087561168,0.6992396993636989,Engaged
6.198293387770603,6988.107821474774,2,119.78309042551035,5.598541803374774,7.4056604670210335,11.69048182710439,13.207152519643461,10.190142168236873,0.1730079097705587,0.7884019173361042,0.0385901728933372,Energetic
8.852278184508938,7134.760113081155,0,16.485603496921968,7.6148196056331905,8.30236609521202,7.656704974827305,13.58005629835155,6.1792986217117125,0.002667448345936947,0.9967237629416564,0.0006087887124065635,Energetic
6.986502775262066,6605.238078862092,0,60.12344632203242,6.3450592944294995,4.786695126534669,8.744278571113039,10.307878503441797,9.106482578076845,0.13864865084916927,0.6621836760490281,0.19916767310180283,Energetic
5.942289071044099,5350.441086045312,0,119.69770644043884,6.165193056102276,4.949430952379687,11.142534676307628,8.848703959019586,11.367263866840698,0.42501413879773126,0.042875120622820125,0.5321107405794485,Engaged
7.822544912103189,3627.814117262891,0,39.5769249415561,7.216058258857023,3.593891743903611,7.618701913772363,6.221137658223534,3.7504511121992032,0.7885855521744302,0.19493704199580053,0.016477405829769257,Happy
5.379156350028977,5405.741882394318,4,91.0754135536273,1.9839846883327787,6.007725739128112,9.75063922264676,7.532429364623265,12.666733516646644,0.0510782214489966,0.00555749992634802,0.9433642786246553,Engaged
7.208863595004756,5634.786154735259,0,28.153873172278622,3.2080129249119587,6.811292810349368,10.335789223833338,10.278411615612683,7.384837704494155,0.5008696656079947,0.47293989594430735,0.02619043844769792,Happy
5.040329876120224,5624.485239371983,0,73.82710263019398,4.713714570969307,5.084074429341611,6.932837879628224,8.270487569007805,6.380674982284935,0.18567407939377575,0.7074327448833755,0.10689317572284883,Energetic
5.3718139511015695,6742.267628373509,3,123.82637268761887,7.095876310040464,8.496131342397105,9.987291788198602,7.842860042821224,11.093052352867732,0.24162432018030616,0.02830256335931906,0.7300731164603749,Engaged
7.1968612358691235,8382.811693217807,0,34.18095870045764,8.55682781871346,8.153199432809894,7.104369542859307,12.089655922340746,6.730952759151909,0.006759779063373797,0.9885869359315643,0.0046532850050619206,Energetic
7.638466579995411,6148.235042209311,1,80.41282909881147,6.3632091969860705,5.096875768731914,9.106910542176223,10.985108013767281,10.729729321503168,0.07930807460746586,0.518809839734673,0.40188208565786127,Energetic
7.17136828118997,5739.921853012246,0,116.61655405428395,3.976349814362105,4.897937258268919,9.52856752174916,9.397101820375838,12.102696301050608,0.06668137563029389,0.05846685348871135,0.8748517708809949,Engaged
6.88435171761176,5688.933824395089,0,64.10489132445711,4.868480917413339,4.270421108539993,8.340649273968276,10.126612271448135,8.200770371810814,0.12763591633948324,0.7613893106662007,0.11097477299431606,Energetic
6.298896304410711,6149.261720289257,4,99.84833253609871,3.552046594201431,5.816663211099656,10.54227739690292,7.203905145293722,11.748993034275111,0.22841567010778205,0.008107542749318982,0.763476787142899,Engaged
5.321478009632572,5006.047487581921,2,144.45867057759418,3.8795478180011322,8.56477586447754,13.816539391811597,8.781491222551178,12.964917044803808,0.6977257110919556,0.004539323046430546,0.2977349658616138,Happy
5.980155791605291,6144.238270495266,3,111.80552162847269,3.540764016564526,5.1334276907987695,10.153807490669234,8.956826557315543,11.870124253961109,0.1456430431543029,0.043999478641000664,0.8103574782046964,Engaged
6.139361229040212,6540.974803598159,4,96.34312315378011,6.108094562011341,7.378821748131042,8.685868444033165,9.773684467098482,11.056409999055905,0.06816180729589937,0.2022896175330312,0.7295485751710694,Engaged
7.657122226218915,6251.623276289386,4,138.14747302967464,5.853101447162318,6.539583625370328,12.09525015100769,9.350791861271105,11.515239194342632,0.6156970688340302,0.03957892507285462,0.3447240060931153,Happy
7.243618289568461,6549.050320805737,1,94.3890210178441,7.123813555804901,3.9075860926172807,8.255191621261542,9.37639705012935,10.29849992602362,0.08485618285972528,0.26038551582883174,0.654758301311443,Engaged
5.236959844637266,6520.497131218242,0,85.99059582439422,5.469430677334801,7.833159748202648,10.651165877280873,9.429780758323599,8.297393627838696,0.7195116275885719,0.2121275124947431,0.06836085991668497,Happy
7.024083969394796,3873.7239813042675,3,58.342188398772265,4.223994616148293,5.340319087957061,8.157805236134022,6.459384489403083,6.4330590486184525,0.7346510086955433,0.1344207520923498,0.1309282392121069,Happy
6.6149177195836835,6764.244190074483,0,115.48868280478912,5.994450532061169,5.712665259540996,7.493047000002528,9.662154441118314,11.144871440773022,0.020705907832970744,0.1811864303708402,0.7981076617961891,Engaged
6.323077999694041,5194.782185205056,0,151.28845469256825,7.420851385154243,6.308872811951791,12.099261767670876,9.956412448449383,12.674643128617811,0.345407815559532,0.040523273921971345,0.6140689105184967,Engaged
7.611676288840868,4684.993004395251,0,25.920452270699855,6.261336962920016,5.8047154532117995,8.203901930644502,10.779080390806602,5.59605443632735,0.07038608422927269,0.9244269542231592,0.005186961547568174,Energetic
8.03099952249595,4674.657806574005,0,64.76622808757715,7.6954683103542205,7.714653738083142,9.97440676092872,9.247523066286888,7.959157047793319,0.6185438619404303,0.29901221078839063,0.08244392727117912,Happy
7.731280119116199,6520.249932567035,2,87.4672106571726,5.538199440322282,5.62908625391897,10.560159195897272,9.303493792235336,10.751890246651426,0.40064966787686057,0.11402548723023642,0.4853248448929032,Engaged
6.160782476777362,5732.910087330177,0,63.76789946562454,2.1506254106946887,6.755524132022844,10.322748222603101,11.106019578131022,9.705202066204295,0.26824851655127807,0.5870941547766888,0.14465732867203307,Energetic
6.690787624148785,3981.637459217507,0,113.95853361827261,6.703091285578194,6.913752339682002,11.197368531083823,7.944611299851092,8.42377762537059,0.9081787339283619,0.0351169518133585,0.05670431425827975,Happy
7.331263431403564,6573.64537823074,0,108.549831983075,6.616383949291933,4.908565458977161,11.117250207506997,10.382187186370992,9.156815485535306,0.6171801573246032,0.2959226046417522,0.08689723803364455,Happy
